"Name","STN","pVal"
"AT5G20280.1","-0.6026","0.1036"
"AT1G65980.1","0.6024","0.1038"
"AT1G69620.1","0.6021","0.104"
"AT5G47110.1","-0.6003","0.1041"
"AT5G14740.2","-0.5999","0.1042"
"ATCG00660.1","-0.5984","0.1046"
"AT2G44640.1","0.5984","0.1046"
"AT1G80300.1","-0.5975","0.1048"
"AT3G02520.1","-0.5963","0.105"
"AT3G63460.1","0.5967","0.1051"
"AT5G65020.1","-0.5959","0.1051"
"AT3G48560.1","0.5959","0.1052"
"AT5G45390.1","0.5948","0.1057"
"AT3G60750.1","0.5947","0.1058"
"AT2G32240.1","-0.5927","0.1059"
"sum207","0.5937","0.106"
"AT2G34160.1","-0.5903","0.1062"
"AT3G48170.1","0.5889","0.1065"
"AT3G25800.1","0.5844","0.1075"
"AT3G13860.1","0.5839","0.1075"
"AT2G15620.1","0.5821","0.1083"
"sum64","0.5815","0.1085"
"AT2G36830.1","-0.5798","0.1087"
"AT2G29450.1","0.5807","0.1087"
"AT5G14200.1","0.5796","0.1089"
"AT1G77590.1","0.5784","0.109"
"AT5G65430.1","-0.5772","0.1095"
"sum132","-0.5769","0.1096"
"AT4G30920.1","0.578","0.1096"
"AT3G26060.1","-0.5739","0.1101"
"sum7","-0.5722","0.1106"
"sum36","0.5724","0.1107"
"AT2G05710.1","0.5717","0.1108"
"AT3G13120.1","0.5712","0.1109"
"AT2G22990.1","0.5712","0.1109"
"AT4G36530.1","0.5712","0.1109"
"ATCG00430.1","-0.5712","0.1113"
"AT5G57655.2","0.5706","0.1116"
"AT3G08770.1","0.5706","0.1116"
"AT1G75270.1","0.5706","0.1116"
"AT5G09900.1","0.5706","0.1116"
"AT2G22360.1","0.5706","0.1116"
"AT1G02080.1","-0.5706","0.1124"
"sum89","-0.5706","0.1124"
"sum203","-0.5659","0.1132"
"AT2G30110.1","0.5659","0.1134"
"AT2G01250.1","-0.5639","0.1136"
"AT5G10160.1","-0.5639","0.1136"
"AT4G36760.1","0.5634","0.1138"
"AT2G46910.1","0.5634","0.1138"
"AT2G42690.1","0.5634","0.1138"
"AT5G44130.1","-0.5634","0.1142"
"AT3G20320.1","-0.5634","0.1142"
"AT2G30930.1","-0.5634","0.1142"
"sum213","0.5633","0.1144"
"AT4G01800.1","0.5613","0.1152"
"AT1G72640.1","-0.561","0.1157"
"AT3G28715.1","-0.5601","0.1159"
"AT1G74040.1","0.5601","0.116"
"AT1G80380.2","0.5599","0.1161"
"AT3G53900.1","0.5598","0.1161"
"AT3G48690.1","0.5598","0.1161"
"AT5G14040.1","-0.5588","0.1162"
"AT3G61440.1","0.5575","0.1166"
"sum27","0.5572","0.1167"
"AT5G65010.1","0.5547","0.117"
"AT1G12840.1","0.5517","0.1175"
"AT1G70310.1","0.5514","0.1176"
"AT5G14260.1","0.5507","0.1176"
"AT1G66200.1","0.5506","0.1178"
"AT1G09310.1","0.5503","0.1179"
"AT1G15290.1","-0.5474","0.1187"
"AT2G45790.1","0.5441","0.1194"
